question_id,class,subject,chapter,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_answer,explanation,learning_objective,ncert_reference
2f1f12fe-932f-41ae-907b-8f4dc2000875,7,Science,Nutrition in Plants,Nutrition in Plants,Hard,Concept MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
5a695a11-5350-43a6-aefd-624a18871f70,7,Science,Soil,Soil,Hard,Application MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
3176af77-afe7-4efb-a4cd-efb703a46913,7,English,Tenses,Tenses,Hard,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
d9db214e-37c8-43ff-8b69-48765cd072b1,7,English,Sentence Correction,Sentence Correction,Easy,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
fc51f254-e577-4569-8baf-58e35d8e3eaa,7,SST,State Government,State Government,Easy,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
47bbbfbd-6eb2-4f62-8d3c-abf1482667c4,7,English,Tenses,Tenses,Medium,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
6e1ede61-5ca9-403b-8891-3be3fcaafe5b,7,SST,Air,Air,Hard,Numerical,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
fea4c189-8e4e-4f01-be21-948e336aa047,7,Science,Light,Light,Easy,Application MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
4f48ce22-9f2f-4fda-bd60-fd04e54b771e,7,English,Parts of Speech,Parts of Speech,Medium,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
d4abf271-ac82-495b-a2b2-f473751a041e,7,English,Grammar,Grammar,Hard,Assertion Reason,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
e0513082-b227-4de7-812c-9f3a5aae8bbe,7,English,Grammar,Grammar,Hard,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
a8e17859-5e2e-4961-8610-fe672718d35e,7,Science,Heat,Heat,Easy,Concept MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
08453872-47dd-444d-9f10-c312c6e7cbc2,7,Science,Water: A Precious Resource,Water: A Precious Resource,Medium,Case Study,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
92c60acc-e9a4-4a9b-941c-4a88518138c9,7,English,Fill in the Blanks,Fill in the Blanks,Medium,Assertion Reason,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
31802160-4743-43bf-a9b6-d941e8d043c4,7,Science,Soil,Soil,Hard,Numerical,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
c15ed938-92fd-4ee7-9b24-677ebc7bd9b2,7,SST,Tracing Changes Through Thousand Years,Tracing Changes Through Thousand Years,Hard,Application MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
fb3c2d82-a77e-4620-a671-0558bbdf67e6,7,SST,Delhi Sultans,Delhi Sultans,Easy,Application MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
4b85e2ca-af0e-4ea2-bcab-9402122a9355,7,English,Parts of Speech,Parts of Speech,Hard,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
8165da01-538e-4d0e-a01f-86144368a5c9,7,Science,Transportation in Animals and Plants,Transportation in Animals and Plants,Medium,Concept MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
44a22986-333d-465d-ac8d-7ccddf8eb9ad,7,English,Tenses,Tenses,Hard,Numerical,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
215b4bed-13a8-499a-b5da-d079d79cd647,7,Science,Reproduction in Plants,Reproduction in Plants,Medium,Numerical,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
d2e589d2-faf4-4bfd-87b2-7eae5cf49ec1,7,Science,Motion and Time,Motion and Time,Easy,Case Study,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
827f090d-5590-45e8-a0c8-8858f1235120,7,SST,Markets Around Us,Markets Around Us,Easy,Assertion Reason,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
523746c1-fdba-4730-89bb-4a1f130a0a0b,7,English,Parts of Speech,Parts of Speech,Hard,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
2e07f085-b8d1-4a12-bce3-7c0c11084998,7,SST,Our Changing Earth,Our Changing Earth,Easy,Application MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
238fed20-d9d4-4e28-8d42-e0cf801b76c9,7,Science,Water: A Precious Resource,Water: A Precious Resource,Easy,Application MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
b2ddbdc2-ba24-4178-8d86-0fbaf4927488,7,SST,Delhi Sultans,Delhi Sultans,Easy,Application MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
54a0272d-8442-4c51-bec3-c0d4bf616683,7,SST,Inside Our Earth,Inside Our Earth,Hard,Assertion Reason,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
5c3f0ad9-7b72-42da-80eb-73fe92674f9c,7,Science,Acids Bases and Salts,Acids Bases and Salts,Hard,Application MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
ba8b307f-71de-4273-bcb7-3997cb803e3a,7,English,Tenses,Tenses,Medium,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
d1e5af24-b661-447d-9bae-bc40c4136985,7,Science,Heat,Heat,Hard,Numerical,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
d8653a99-d734-4e62-bccc-0cc4827d1d82,7,Science,Acids Bases and Salts,Acids Bases and Salts,Medium,Numerical,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
0fc99bfa-4b25-4c47-8b1d-e9c13e58ea39,7,Science,Water: A Precious Resource,Water: A Precious Resource,Medium,Numerical,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
4d932b61-124b-47b4-8d8c-1442242982ac,7,English,Fill in the Blanks,Fill in the Blanks,Medium,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
a68c7c9c-f6de-4d4f-bb13-22f074b47000,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Easy,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
00412737-b62c-4a43-831d-d4e638a3bf34,7,English,Fill in the Blanks,Fill in the Blanks,Medium,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
ebea1ec6-fcc3-4b6b-94ed-44ba2e2ae214,7,English,Tenses,Tenses,Medium,Assertion Reason,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
3e2c330e-0e5b-42db-93f3-4aa9b865cc2c,7,English,Vocabulary,Vocabulary,Medium,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
d1aef2dd-2dc9-4c66-b3f9-b7f3f04aa374,7,Science,Light,Light,Medium,Numerical,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
6303fea3-7531-4c87-bc63-b9d3303e3975,7,Science,Physical and Chemical Changes,Physical and Chemical Changes,Medium,Application MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
f069bb14-7eff-4c8d-90b8-b37de5c0538c,7,Science,Transportation in Animals and Plants,Transportation in Animals and Plants,Hard,Assertion Reason,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
bf4e2d2e-9d6b-419b-a81f-f4899c5bb9d9,7,Science,Reproduction in Plants,Reproduction in Plants,Medium,Concept MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
0c21b2af-b564-4bbc-9d94-c99227c997f9,7,SST,Tracing Changes Through Thousand Years,Tracing Changes Through Thousand Years,Medium,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
ef52d3bf-20dc-4d22-8ec2-743da449cd92,7,English,Tenses,Tenses,Easy,Assertion Reason,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
6441d532-e90d-430e-9d8b-3bc47ecf4a0d,7,Science,Acids Bases and Salts,Acids Bases and Salts,Medium,Concept MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
bf65a818-59ad-4b2f-ac8f-c64127181df0,7,SST,Natural Vegetation and Wildlife,Natural Vegetation and Wildlife,Medium,Assertion Reason,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
e8db7c28-5afe-4784-b13b-af91fb8d3f0b,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Easy,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
0f54ed9d-2271-4ba9-9e24-db7d1ba1636b,7,English,Parts of Speech,Parts of Speech,Easy,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
4ed8114d-14c4-4a40-b0c4-737417696b69,7,SST,Our Changing Earth,Our Changing Earth,Hard,Concept MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
69a29950-c4b5-4997-ad72-47f7f7bad8d0,7,Science,Physical and Chemical Changes,Physical and Chemical Changes,Hard,Application MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
f2c25ab4-5459-455a-8771-79c14064be64,7,Science,Transportation in Animals and Plants,Transportation in Animals and Plants,Medium,Assertion Reason,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
a8f713d7-38c7-49ac-aa51-2ef2a28d3383,7,Science,Light,Light,Medium,Assertion Reason,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
717b1b2d-744a-486a-a86a-cf7f63bf0167,7,SST,Role of Government,Role of Government,Medium,Numerical,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
cfa4715a-ea11-4498-aef4-087d24704dd6,7,SST,Inside Our Earth,Inside Our Earth,Medium,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
9146d095-a4b2-405f-abc1-525d4d678e72,7,SST,Environment,Environment,Hard,Numerical,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
ef7108eb-4863-4991-8fdb-23b3ad6c6776,7,English,Parts of Speech,Parts of Speech,Hard,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
b74ecfa4-60f1-4c27-b7e5-6ac925aba075,7,Science,Weather and Climate,Weather and Climate,Medium,Concept MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
3e989a21-cd7c-4aae-ae61-38e5693ecdc6,7,English,Comprehension,Comprehension,Hard,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
c2a00e43-7e14-4486-8fd8-55e50c32f192,7,English,Comprehension,Comprehension,Hard,Assertion Reason,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
8fefee47-512a-4916-806c-54984365311d,7,Science,Physical and Chemical Changes,Physical and Chemical Changes,Hard,Case Study,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
c41b4f37-b990-48a4-99ff-333fd448a970,7,Science,Electric Current and its Effects,Electric Current and its Effects,Easy,Application MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
316cc5a9-1054-442f-8df0-5e4356ad3d19,7,Science,Soil,Soil,Hard,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
1cf5efa6-bd13-4491-b409-b53c518ad9ba,7,English,Vocabulary,Vocabulary,Easy,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
e5f1d41c-19af-496c-ab9f-4a15b6140e6d,7,SST,Markets Around Us,Markets Around Us,Easy,Concept MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
15afe67f-f0eb-4f70-b99d-95494c7d3cc5,7,SST,Tracing Changes Through Thousand Years,Tracing Changes Through Thousand Years,Medium,Numerical,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
01723091-cdc0-4f6f-846d-5e1a911f0714,7,SST,Our Changing Earth,Our Changing Earth,Easy,Application MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
5621cc5a-6661-44c0-aa60-ec7761161738,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Easy,Application MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
a8ed53c1-925c-45df-b3b9-d4b184a00516,7,Science,Transportation in Animals and Plants,Transportation in Animals and Plants,Hard,Numerical,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
54412c1a-df48-477a-b6b1-1fff56ecf184,7,Science,Nutrition in Plants,Nutrition in Plants,Medium,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
66652893-78c5-45f0-b904-08b0fbfb5474,7,SST,Role of Government,Role of Government,Medium,Application MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
5f5f13b3-54b1-4a6e-af27-876c9bafb91c,7,SST,Our Changing Earth,Our Changing Earth,Medium,Assertion Reason,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
99604384-e8c7-4edc-9769-a851eb08eb83,7,Science,Reproduction in Plants,Reproduction in Plants,Hard,Application MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
e2c4c963-4799-4620-bc2b-214357f739f5,7,Science,Nutrition in Plants,Nutrition in Plants,Easy,Numerical,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
35aa99cd-9cf2-4271-97be-bae044afbce5,7,Science,Weather and Climate,Weather and Climate,Easy,Application MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
ca505bf7-46cf-4755-8077-3461ccd81139,7,SST,Delhi Sultans,Delhi Sultans,Medium,Assertion Reason,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
dcccf0ee-f45d-4de0-8657-50930cf89a67,7,SST,Markets Around Us,Markets Around Us,Easy,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
2d4bfa8b-4d26-4335-b85d-40ba20c8f1ad,7,Science,Water: A Precious Resource,Water: A Precious Resource,Easy,Assertion Reason,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
7bd1aab5-69a9-418f-9f88-9611baa68bbe,7,English,Comprehension,Comprehension,Medium,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
15202d68-03e8-4c13-8688-96a124cb90e2,7,Science,Forests: Our Lifeline,Forests: Our Lifeline,Medium,Numerical,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
722cf965-5766-402f-807b-e11d8965e138,7,English,Grammar,Grammar,Medium,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
f0ad09bf-8f27-47cc-8b9c-47722dbd2ced,7,Science,Reproduction in Plants,Reproduction in Plants,Medium,Case Study,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
106dff33-e66b-429a-91a8-d04fae5a414b,7,Science,Physical and Chemical Changes,Physical and Chemical Changes,Medium,Assertion Reason,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
6305f544-f76c-4c9a-a8ef-2c67f0c91cb2,7,SST,Environment,Environment,Medium,Application MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
d79043ac-9ac6-47ea-bea6-360406cf0423,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Medium,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
7ed411cb-5178-4791-bcff-c39b4fe79f86,7,SST,Our Changing Earth,Our Changing Earth,Easy,Numerical,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
31eacf48-013d-4734-8217-2abd6da8d625,7,English,Sentence Correction,Sentence Correction,Hard,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
9efe06d2-b6f9-482c-85a7-254f31d3c1b8,7,English,Parts of Speech,Parts of Speech,Medium,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
84ffbb99-5681-4ded-884f-e7959c49f084,7,English,Fill in the Blanks,Fill in the Blanks,Easy,Application MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
c948796d-c8b6-4b4b-916e-73f636f4601a,7,SST,Environment,Environment,Easy,Assertion Reason,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
f875be44-188d-47db-a165-a8fbaac3f52f,7,SST,The Mughal Empire,The Mughal Empire,Easy,Application MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
67d97d36-f506-4acb-a241-1f43256b4ff9,7,SST,Water,Water,Medium,Assertion Reason,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
15347ec9-75af-4819-885a-9874fe71a94c,7,Science,Reproduction in Plants,Reproduction in Plants,Easy,Application MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
5629bf55-38e5-4141-8ffc-465132e46169,7,English,Fill in the Blanks,Fill in the Blanks,Hard,Assertion Reason,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
7b40bb4a-cf9f-44a4-b6fe-09e00e294c04,7,Science,Nutrition in Plants,Nutrition in Plants,Medium,Numerical,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
6be111ef-5188-4231-941b-c15683068b94,7,SST,Tracing Changes Through Thousand Years,Tracing Changes Through Thousand Years,Hard,Numerical,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
7c63ac2b-9f0d-4726-86d6-ec3b1a3f61f2,7,Science,Electric Current and its Effects,Electric Current and its Effects,Hard,Assertion Reason,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
a407a239-651d-4fd3-a028-eb14bcd4c011,7,English,Sentence Correction,Sentence Correction,Hard,Numerical,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
7d57f58f-5756-42dd-8b5f-613be100b6dd,7,Science,Nutrition in Animals,Nutrition in Animals,Medium,Application MCQ,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
94c39e5b-2b6b-486b-81d9-97b61d99d94b,7,SST,Air,Air,Medium,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
cd3786f0-25e2-4890-94ac-759791742401,7,SST,New Kings and Kingdoms,New Kings and Kingdoms,Easy,Numerical,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
a3848750-4270-429f-9721-b8866a7167c7,7,Science,Respiration in Organisms,Respiration in Organisms,Hard,Application MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
86cc3c66-6eaa-4061-8d50-8e2cd0f26e88,7,Science,Nutrition in Plants,Nutrition in Plants,Hard,Concept MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
e8f05e47-6088-42c8-a524-8802bec289f4,7,SST,Water,Water,Medium,Application MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
7fce881c-9c81-4b16-b798-cb5de6dbf1aa,7,Science,Forests: Our Lifeline,Forests: Our Lifeline,Medium,Case Study,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
3b5293db-e448-48d9-a0ca-935ea13d0535,7,English,Vocabulary,Vocabulary,Easy,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
91b070eb-f24b-4d84-a641-5892a8da39cb,7,English,Tenses,Tenses,Easy,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
35390de9-80ec-4021-a074-6b084c801945,7,English,Grammar,Grammar,Easy,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
ad24fc06-d780-46ff-ae54-3be1f88a3b57,7,SST,State Government,State Government,Easy,Application MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
