question_id,class,subject,chapter,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_answer,explanation,ncert_reference
SCI_C7_1435,7,Science,Life Processes in Plants,Botany,Medium,MCQ,The tiny pores used for gas exchange are, Chlorophyll, Stomata, Vessels, Roots,b,Leaf openings controlled by guard cells for gas flow, Curiosity Ch 10
SST_C7_1431,7,Social Science,Exploring Society,Civics,Easy,MCQ,Right to vote for all adults is known as, Elite vote, Universal Adult Franchise, Public choice, Majority rule,b,Ensures democratic equality across all adult populations, Exploring Society Ch 10
SST_C7_1432,7,Social Science,Constitution of India,Governance,Medium,MCQ,The leader of the constitutional drafting committee was, Nehru, B R Ambedkar, Gandhi, Prasad,b,Chief architect who finalized the Indian Constitution, Exploring Society Ch 10
SST_C7_1433,7,Social Science,Understanding Markets,Economics,Easy,MCQ,Large enclosed areas with many shops are, Weekly markets, Shopping malls, Rural fairs, Local streets,b,Urban multi-retail complexes under one roof, Exploring Society Ch 12
SST_C7_1434,7,Social Science,Rise of Empires,History,Medium,MCQ,Who wrote the famous book Arthashastra, Ashoka, Kautilya, Panini, Chandragupta,b,Strategic political and economic manual for Mauryas, Exploring Society Ch 5
SST_C7_1435,7,Social Science,Understanding Weather,Atmosphere,Easy,MCQ,A rain gauge is an instrument for measuring, Pressure, Temperature, Rainfall, Wind,c,Meteorological tool for precipitation collection, Exploring Society Ch 2
ENG_C7_1431,7,English,Rani Abbakka,History,Medium,MCQ,Which kingdom did Rani Abbakka rule, Goa, Ullal, Mangalore, Kochi,b,Coastal principality famous for naval bravery, Poorvi Unit 5
ENG_C7_1432,7,English,Three Questions,Ethics,Medium,MCQ,Hermit's most important person is the, King, Person you are with, Wise man, Soldier,b,Moral lesson on valuing the present relationship, Honeycomb Unit 1
ENG_C7_1434,7,English,A Gift of Chappals,Plot,Easy,MCQ,Children gave the master's shoes to the, Ravi, Beggar, Lalli, Servant,b,Compassionate act for feet burning in the heat, Honeycomb Unit 2
MATH_C7_1437,7,Mathematics,Connecting the Dots,Coordinate Geometry,Medium,MCQ,Point (-3; 5) is in which quadrant, I, II, III, IV,b,Negative horizontal and positive vertical region, Ganita Prakash Ch 13
MATH_C7_1439,7,Mathematics,Working with Fractions,Simplification,Medium,MCQ,24/56 simplified to its lowest form is, 12/28, 3/7, 6/14, 4/8,b,Divide by common factor eight for simplest form, Ganita Prakash Ch 8
MATH_C7_1440,7,Mathematics,Geometric Twins,Triangles,Medium,MCQ,The internal angles of a triangle sum to,90,180,360,270,b,Angle Sum Property for all triangle types, Ganita Prakash II Ch 1
SCI_C7_1436,7,Science,Exploring Substances,pH,Medium,MCQ,Indicator turning pink in base solution is, Litmus, Turmeric, Phenolphthalein, China Rose,c,Laboratory synthetic chemical indicator, Curiosity Ch 2
SCI_C7_1437,7,Science,Changes Around Us,Chemical,Medium,MCQ,Rusting needs oxygen and, Nitrogen, Water, Heat, Light,b,Essential atmospheric conditions for iron oxidation, Curiosity Ch 5
SCI_C7_1438,7,Science,Measurement of Time and Motion,Physics,Hard,MCQ,Cyclist speed 12km in 30min in km/h is,6,12,24,30,c,Distance / Time = $12 / 0.5 = 24 km/h$, Curiosity Ch 8
SCI_C7_1439,7,Science,Heat Transfer in Nature,Physics,Hard,MCQ,Day air movement sea to land is, Sea breeze, Land breeze, Storm, Cyclone,a,Differential heating result during daytime, Curiosity Ch 7
SCI_C7_1440,7,Science,Electricity: Circuits and Components,Safety,Easy,MCQ,Safety device preventing electrical fires, Switch, Fuse, Cell, Wire,b,Breaks the circuit path if current is too high, Curiosity Ch 3
SST_C7_1436,7,Social Science,From Barter to Money,Economics,Hard,MCQ,Major hurdle of the barter system was, Fast trade, Lack of double coincidence of wants, Use of gold,  Digital errors,b,Both parties must desire the other's good, Exploring Society Ch 11
SST_C7_1437,7,Social Science,Understanding Markets,Economics,Medium,MCQ,Wholesalers link producers and, Retailers, Consumers, Banks, Schools,a,Sequence of intermediaries in the market chain, Exploring Society Ch 12
SST_C7_1438,7,Social Science,Rise of Empires,History,Hard,MCQ,Only active volcano in India is on, Mount Abu, Barren Island, Munnar, Ladakh,b,Located in the Andaman and Nicobar chain, Exploring Society Ch 1
SST_C7_1439,7,Social Science,Climates of India,Geography,Medium,MCQ,Wettest place in India is, Mawsynram, Leh, Panaji, Kochi,a,Topographic features cause extreme rainfall here, Exploring Society Ch 3
SST_C7_1440,7,Social Science,Constitution of India,Rights,Hard,MCQ,Which Article ensures social dignity,14,15,17,21,c,Ensures equality by abolishing untouchability, Exploring Society Ch 10
ENG_C7_1436,7,English,The Day the River Spoke,Character,Medium,MCQ,Jahnavi's school dream was encouraged by, Father, River, Teacher, Friend,b,Water confider motivated her to go, Poorvi Unit 1
ENG_C7_1437,7,English,Rani Abbakka,Civics,Medium,MCQ,Self-governing country is, Sovereign, Colony, Vassal, Subject,a,Independent nation terminology from chapter, Poorvi Unit 5
ENG_C7_1439,7,English,The Tiny Teacher,Communication,Easy,MCQ,Ants pass signals by touching, Legs, Feelers, Wings, Eyes,b, antennae tool for messages, An Alien Hand Unit 1
ENG_C7_1440,7,English,Three Questions,Ethics,Medium,MCQ,Hermit's right time is, Tomorrow, Now, Yesterday, Noon,b,Present moment focus of lesson, Honeycomb Unit 1
MATH_C7_1441,7,Mathematics,Finding the Unknown,Equations,Medium,MCQ,Solve $4x = 12$,2,3,4,48,b,Standard division on both sides for x, Ganita Prakash Ch 15
MATH_C7_1442,7,Mathematics,Connecting the Dots,Arithmetic,Medium,MCQ,Range of data 10 20 30 40 50 is,30,40,50,10,b,Difference between maximum and minimum values, Ganita Prakash Ch 13
MATH_C7_1443,7,Mathematics,Working with Fractions,Operations,Medium,MCQ,Product of 2/3 and 3/2 is,0,1,6, 2/3,b,Numerical result of reciprocal multiplication, Ganita Prakash Ch 8
MATH_C7_1444,7,Mathematics,Geometric Twins,Triangles,Easy,MCQ,Triangle with one angle $> 90$ is, Acute, Obtuse, Right, Scalene,b,Classification based on angle size, Ganita Prakash II Ch 1
MATH_C7_1445,7,Mathematics,Arithmetic Expressions,BODMAS,Medium,MCQ,Find $2 \times (3 + 4)$,10,14,7,24,b,Solve inside parentheses first then multiply, Ganita Prakash Ch 2
SCI_C7_1441,7,Science,Heat Transfer in Nature,Radiation,Easy,MCQ,Sun heat reaches Earth by which mode, Conduction, Convection, Radiation, Insulation,c,Method requiring no material particles, Curiosity Ch 7
SCI_C7_1442,7,Science,Exploring Substances,Neutralization,Medium,MCQ,Acid and base react to form, Salt and water, Only gas, Only metal, Alcohol,a,Fundamental products of neutralization, Curiosity Ch 2
SCI_C7_1443,7,Science,Changes Around Us,Chemical,Medium,MCQ,Chemical name of rust is, Iron oxide, Copper sulphate, Zinc chloride, Sodium oxide,a,Result of iron oxidation reaction, Curiosity Ch 5
SCI_C7_1444,7,Science,Measurement of Time and Motion,Physics,Easy,MCQ,Standard S.I. unit of speed is, km/h, m/s, m/min, cm/s,b,International standard for motion metrics, Curiosity Ch 8
SCI_C7_1445,7,Science,Life Processes in Plants,Botany,Easy,MCQ,Primary food factory of a plant is, Root, Stem, Leaf, Flower,c,Site of synthesis using chlorophyll, Curiosity Ch 10
SST_C7_1441,7,Social Science,Understanding Markets,Economics,Medium,MCQ,Free market price decided by, Governor, Supply and demand, Police, Shopkeeper,b,Economic force interaction result, Exploring Society Ch 12
SST_C7_1443,7,Social Science,From Barter to Money,Economics,Easy,MCQ,RBI in India issues, Textbooks, Currency, Visas, Licenses,b,Central bank regulatory role, Exploring Society Ch 11
SST_C7_1444,7,Social Science,Constitution of India,Governance,Medium,MCQ,Drafting Committee head was, Nehru, B R Ambedkar, Gandhi, Prasad,b,Chief text FINALIZER of Constitution, Exploring Society Ch 10
SST_C7_1445,7,Social Science,Understanding Weather,Atmosphere,Easy,MCQ,Rain gauge measures, Pressure, Temperature, Rainfall, Wind,c,Instrument for liquid precipitation, Exploring Society Ch 2
ENG_C7_1441,7,English,Rani Abbakka,History,Medium,MCQ,Queen who defeated Portuguese navy was, Lakshibai, Abbakka, Chennamma, Raziyya,b,Heroic warrior queen of Ullal, Poorvi Unit 5
ENG_C7_1442,7,English,Try Again,Moral,Easy,MCQ,Success reward of persistence in poem, Luck, Success, Money, Fear,b,Core theme of the text, Poorvi Unit 1
ENG_C7_1443,7,English,Three Questions,Ethics,Medium,MCQ,Most important person is the one, You are with, Who is rich, Who is wise, Who is strong,a,Hermit lesson on relationships, Honeycomb Unit 1
ENG_C7_1444,7,English,The Tiny Teacher,Behavior,Easy,MCQ,Ants signaling by, Legs, Feelers, Wings, Eyes,b, antennae tool for greetings, An Alien Hand Unit 1
MATH_C7_1446,7,Mathematics,Finding the Unknown,Equations,Easy,MCQ,Solve $x + 10 = 25$,15,35,10,5,a,Subtraction operation for unknown, Ganita Prakash Ch 15
MATH_C7_1447,7,Mathematics,Connecting the Dots,Arithmetic,Medium,MCQ,Mean of first five natural numbers is,2,3,4,5,b,Sum 15 divided by count five, Ganita Prakash Ch 13
MATH_C7_1448,7,Mathematics,Working with Fractions,Reciprocals,Medium,MCQ,Reciprocal of 2/3 is, 3/2, 2/3, 1/3, 1/2,a,Inverting fractional components, Ganita Prakash Ch 8
MATH_C7_1449,7,Mathematics,Geometric Twins,Polygons,Easy,MCQ,Triangle with all sides equal is, Isosceles, Equilateral, Scalene, Right,b,Regular triangle definition, Ganita Prakash II Ch 1
MATH_C7_1450,7,Mathematics,Operations with Integers,Properties,Easy,MCQ,Neither positive nor negative integer is,1,-1,0,10,c,Zero is the neutral boundary, NCERT Ch 1
SCI_C7_1446,7,Science,Adolescence,Endocrinology,Medium,MCQ,Gland secretes chemical messengers called, Enzymes, Hormones, Proteins, Vitamins,b,Regulate growth and changes, Curiosity Ch 6
SCI_C7_1447,7,Science,Exploring Substances,Indicators,Medium,MCQ,Litmus source is which organism, Algae, Fungus, Lichens, Bacteria,c,Natural dye source for pH tests, Curiosity Ch 2
SCI_C7_1448,7,Science,Measurement of Time and Motion,Physics,Hard,MCQ,Car at 15 m/s travels how far in 1 min, 15m, 90m, 900m, 150m,c,Speed multiplied by 60 seconds, Curiosity Ch 8
SCI_C7_1449,7,Science,Heat Transfer in Nature,Physics,Medium,MCQ,Surface absorbing radiant heat best is, White, Shiny, Black, Clear,c,Color impact on thermal absorption, Curiosity Ch 7
SCI_C7_1450,7,Science,Life Processes in Animals,Respiration,Medium,MCQ,Anaerobic muscle respiration produces, Alcohol, Lactic acid, CO2, Water,b,Result of high physical activity, Curiosity Ch 9
SST_C7_1446,7,Social Science,Exploring Society,Geology,Hard,MCQ,Breaking of rocks into soil is, Erosion, Weathering, Volcanism, Faulting,b,Foundational process for soil, Exploring Society Ch 1
SST_C7_1447,7,Social Science,Understanding Weather,Instruments,Easy,MCQ,Barometer is used for, Wind, Air pressure, Rainfall,  Humidity,b,Standard meteorological tool, Exploring Society Ch 2
SST_C7_1448,7,Social Science,New Beginnings: Cities and States,History,Medium,MCQ,Number of Mahajanapadas in north,8,12,16,20,c,Sixteen powerful kingdoms record, Exploring Society Ch 4
SST_C7_1449,7,Social Science,From Barter to Money,Economics,Medium,MCQ,Exchange hurdle without money was, Gold, Double coincidence of wants, Credit, Apps,b,Need for matching mutual desires, Exploring Society Ch 11
SST_C7_1450,7,Social Science,Constitution of India,Governance,Medium,MCQ,Chairman of Drafting Committee, Nehru, Prasad, B R Ambedkar, Gandhi,c,Finalized the legal framework, Exploring Society Ch 10
ENG_C7_1446,7,English,The Day the River Spoke,Vocabulary,Medium,MCQ,Mimicking refers to, Shouting, Copying sounds, Running, Hiding,b,Jahnavi imitation of nature, Poorvi Unit 1
ENG_C7_1447,7,English,Three Days to See,Character,Medium,MCQ,Teacher who used touch for language, Annie Sullivan, Nightingale, Wordsworth, Tolstoy,a,Guide for Helen Keller, Poorvi Unit 1
ENG_C7_1448,7,English,A Funny Man,Wit,Easy,MCQ,Funny man shoe was on his, Foot, Hand, Head, Arm,c,Humorous detail of mixed-up man, Poorvi Unit 2
ENG_C7_1449,7,English,The Tunnel,Plot,Hard,MCQ,Tunnel represents to Suraj, Shortcut, Mystery, Trap,  Sleep place,b,Theme of curiosity and explore, Poorvi Unit 4
ENG_C7_1450,7,English,Golu Grows a Nose,Fable,Medium,MCQ,Golu was a baby full of, Food, Anger, Questions, Sleep,c,Theme of natural curiosity, An Alien Hand Unit 3
MATH_C7_1452,7,Mathematics,Connecting the Dots,Coordinate,Medium,MCQ,Coordinate y is also called, Abscissa, Ordinate, Origin, Slope,b,Vertical position measure name, Ganita Prakash Ch 13
MATH_C7_1453,7,Mathematics,A Peek Beyond the Point,Rounding,Hard,MCQ,Round 38769957 to nearest ten lakh,38000000,39000000,40000000,38800000,b,Rounding up due to next digit size, Ganita Prakash Ch 1
MATH_C7_1454,7,Mathematics,Arithmetic Expressions,Grouping,Medium,MCQ,Expression for $5 \times (10 + 2)$ is, $5 \times 10 + 2$, $5 \times 10 + 5 \times 2$, $5 + 10 \times 2$, $5 \times 12 + 10$,b,Application of distributive law, Ganita Prakash Ch 2
MATH_C7_1455,7,Mathematics,Connecting the Dots,Probability,Hard,MCQ,Bag with 5 red 5 blue balls prob red,1,0.5,0.2,0.1,b,Ratio of favorable to total outcomes, NCERT Ch 3
SCI_C7_1451,7,Science,Adolescence,Endocrinology,Medium,MCQ,Male hormone produced by testes is, Estrogen, Testosterone, Insulin, Thyroxine,b,Triggers secondary male features, Curiosity Ch 6
SCI_C7_1452,7,Science,Earth Moon and the Sun,Astronomy,Hard,MCQ,Earth axial tilt is approximately, 0 degrees, 23.5 degrees, 45 degrees, 90 degrees,b,Causes the changes in seasons, Curiosity Ch 12
SCI_C7_1453,7,Science,Exploring Substances,Indicators,Easy,MCQ,Natural indicator from Lichens is, Turmeric, China Rose, Litmus, Red Rose,c,Source of standard pH paper, Curiosity Ch 2
SCI_C7_1454,7,Science,Measurement of Time and Motion,Physics,Hard,MCQ,Distance at 15m/s for 1 min is, 15m, 90m, 900m, 150m,c,Speed multiplied by time interval, Curiosity Ch 8
SCI_C7_1455,7,Science,Life Processes in Animals,Respiration,Medium,MCQ,Diaphragm position during exhalation, Downwards, Upwards, Stays flat, To side,b,Relaxes pushing air from lungs, Curiosity Ch 9
SST_C7_1451,7,Social Science,New Beginnings: Cities and States,History,Medium,MCQ,Second Urbanisation center was, Indus, Ganga plains, Rajasthan, Kerala,b,Re-emergence of cities in north, Exploring Society Ch 4
SST_C7_1452,7,Social Science,The Gupta Era,History,Medium,MCQ,Classical age of India refers to, Maurya, Gupta, Chola, Mughal,b,Era of peak creativity and science, Exploring Society Ch 7
SST_C7_1453,7,Social Science,The Story of Indian Farming,History,Medium,MCQ,Surapala book on plant science, Arthashastra, Vrikshayurveda, Vedas,  Puranas,b,Ancient Indian botanical text, Exploring Society Ch 1
SST_C7_1454,7,Social Science,Constitution of India,Principles,Medium,MCQ,Free and independent country is, Sovereign, Socialist, Secular, Republic,a,Terminology from Indian Preamble, Exploring Society Ch 10
SST_C7_1455,7,Social Science,Climates of India,Monsoon,Medium,MCQ,Monsoon word Mausim meaning is, Rain, Season, Wind, Cloud,b,Arabic root for seasonal winds, Exploring Society Ch 3
ENG_C7_1451,7,English,Three Questions,Theme,Medium,MCQ,Author of Three Questions parable, Ruskin Bond, Leo Tolstoy, Henry James, Wordsworth,b,Russian writer of ethical tale, Honeycomb Unit 1
ENG_C7_1452,7,English,Golu Grows a Nose,Fable,Medium,MCQ,Golu went to river to find, Aunt Ostrich, Crocodile, Python, Baboon,b,Curious baby elephant journey, An Alien Hand Unit 3
ENG_C7_1453,7,English,My Dear Soldiers,Themes,Medium,MCQ,Soldiers are compared to yogis for, Magic, Discipline, Silence, Dress,b,Metaphor for border duty focus, Poorvi Unit 5
ENG_C7_1454,7,English,Rani Abbakka,Vocabulary,Medium,MCQ,Word tribute in Abbakka story means, Gift, Sign of control, Medal, Prize,b,Payment demanded by Portuguese, Poorvi Unit 5
ENG_C7_1455,7,English,Three Days to See,Theme,Hard,MCQ,First day Helen wants to see, Museums, Faces of loved ones, Ocean, Movies,b,Human connection prioritized, Poorvi Unit 1
MATH_C7_1456,7,Mathematics,Finding the Unknown,Equations,Medium,MCQ,If Jasmine uses 99 matchsticks with rule 2n+1 what is n,49,50,98,100,a,Algebraic solution for position, Ganita Prakash Ch 15
MATH_C7_1457,7,Mathematics,Connecting the Dots,Arithmetic,Medium,MCQ,Mean of 10 20 30 40 50 is,25,30,35,40,b,Average of the numeric set, Ganita Prakash Ch 13
MATH_C7_1458,7,Mathematics,Working with Fractions,Operations,Medium,MCQ,Value of $3/4 \times 12$ is,3,6,9,12,c,Multiplication results in integer 9, Ganita Prakash Ch 8
MATH_C7_1459,7,Mathematics,Geometric Twins,Polygons,Easy,MCQ,Interior angles of any triangle sum,90,180,360,270,b,Standard Angle Sum Property, Ganita Prakash II Ch 1
SCI_C7_1456,7,Science,Changes Around Us,Chemical,Easy,MCQ,Melting of ice is classified as, Physical change, Chemical change, Irreversible, Permanent,a,State change that can be reversed, Curiosity Ch 5
SCI_C7_1457,7,Science,Exploring Substances,Indicators,Medium,MCQ,China rose turns basic solution, Pink, Green, Blue, Yellow,b,Color shift for alkalinity detection, Curiosity Ch 2
SCI_C7_1458,7,Science,Heat Transfer in Nature,Physics,Easy,MCQ,Heat transfer in solids occurs by, Conduction, Convection, Radiation, Evaporation,a,Direct molecular contact energy flow, Curiosity Ch 7
SCI_C7_1459,7,Science,Wastewater Story,Treatment,Easy,MCQ,WWTP abbreviation stands for, Water Works Tool Part, Wastewater Treatment Plant, World Water Task Plan,  Waste Water Tool Part,b,Standard sanitation infrastructure term, Curiosity Ch 13
SCI_C7_1460,7,Science,Life Processes in Plants,Botany,Medium,MCQ,Pores on leaves for gas exchange, Chlorophyll, Stomata, Vessels, Roots,b,Leaf structures for CO2 and O2 flow, Curiosity Ch 10
SST_C7_1456,7,Social Science,From Barter to Money,Economics,Easy,MCQ,Exchanging goods for goods is, Banking, Barter system, Retail, Trade,b,Exchange system without currency, Exploring Society Ch 11
SST_C7_1457,7,Social Science,Understanding Markets,Economics,Easy,MCQ,Traders buying bulk from factory, Consumer, Wholesaler, Retailer, Farmer,b,Bulk sale intermediary role, Exploring Society Ch 12
SST_C7_1458,7,Social Science,Rise of Empires,Strategy,Medium,MCQ,Kautilya was the advisor of, Ashoka, Chandragupta Maurya, Akbar, Shivaji,b,Political strategist of Mauryas, Exploring Society Ch 5
SST_C7_1459,7,Social Science,Constitution of India,Governance,Medium,MCQ,Father of the Indian Constitution, Nehru, B R Ambedkar, Gandhi, Prasad,b,Finalized the legal draft, Exploring Society Ch 10
SST_C7_1460,7,Social Science,Understanding Weather,Atmosphere,Easy,MCQ,Rain gauge instrument measures, Pressure, Temperature, Rainfall depth, Wind,c,Device for precipitation tracking, Exploring Society Ch 2
ENG_C7_1456,7,English,Rani Abbakka,History,Medium,MCQ,Principality ruled by Abbakka, Goa, Ullal, Mangalore, Kochi,b,Coastal kingdom in Karnataka, Poorvi Unit 5
ENG_C7_1457,7,English,Try Again,Moral,Easy,MCQ,Perseverance reward in Try Again, Money, Success, Luck,  Food,b,Main lesson of the text, Poorvi Unit 1
ENG_C7_1458,7,English,Three Questions,Ethics,Medium,MCQ, hermits says important time is, Tomorrow, Now, Yesterday, Noon,b,Present moment focus of lesson, Honeycomb Unit 1
ENG_C7_1459,7,English,The Tiny Teacher,Behavior,Easy,MCQ,Ants greeting method is touching, Feelers, Legs, Heads, Wings,a,Chemical and tactile signals, An Alien Hand Unit 1
MATH_C7_1461,7,Mathematics,Finding the Unknown,Equations,Easy,MCQ,Subtract 10 from x results in 15 what is x,5,25,10,150,b,Algebraic translation and solution, Ganita Prakash Ch 15
MATH_C7_1462,7,Mathematics,Connecting the Dots,Arithmetic,Medium,MCQ,Average of 10 20 30 is,10,20,30,60,b,Calculation of arithmetic mean, Ganita Prakash Ch 13
MATH_C7_1463,7,Mathematics,Working with Fractions,Operations,Medium,MCQ,Product of a number and its reciprocal is,0,1, Same number, Infinity,b,Fundamental property of reciprocals, Ganita Prakash Ch 8
MATH_C7_1464,7,Mathematics,Geometric Twins,Triangles,Easy,MCQ,Triangle with all internal angles 60 degrees, Scalene, Isosceles, Equilateral, Right,c,Regular triangle definition, Ganita Prakash II Ch 1
MATH_C7_1465,7,Mathematics,A Peek Beyond the Point,Decimals,Easy,MCQ,Value of $0.5 \times 0.2$ is,1,0.1,0.01,0.52,b,Metric decimal product, Ganita Prakash Ch 3
SCI_C7_1461,7,Science,Changes Around Us,Chemical,Easy,MCQ,Burning wood classification, Physical, Chemical, Temporary,  Reversible,b,Formation of new permanent products, Curiosity Ch 5
SCI_C7_1462,7,Science,Exploring Substances,Indicators,Medium,MCQ,China rose turns basic solutions, Pink, Green, Blue, Yellow,b,Chemical indicator behavior, Curiosity Ch 2
SCI_C7_1463,7,Science,Heat Transfer in Nature,Physics,Easy,MCQ,Direct contact heat flow in solids, Conduction, Convection, Radiation, Evaporation,a,Energy transfer via molecules, Curiosity Ch 7
SCI_C7_1464,7,Science,Wastewater Story,Treatment,Easy,MCQ,Facility to clean sewage is, Water Works, WWTP, World Water Plan,  Waste Tool,b,Sanitation infrastructure acronym, Curiosity Ch 13
SCI_C7_1465,7,Science,Life Processes in Plants,Botany,Medium,MCQ,Leaf openings for photosynthesis, Chlorophyll, Stomata, Vessels, Roots,b,Essential structures for gas exchange, Curiosity Ch 10
SST_C7_1461,7,Social Science,From Barter to Money,Economics,Easy,MCQ,Direct exchange without money, Banking, Barter system, Retail, Trade,b,Early mode of ancient trade, Exploring Society Ch 11
SST_C7_1462,7,Social Science,Understanding Markets,Economics,Easy,MCQ,Seller between producer and retailer, Consumer, Wholesaler, Farmer, Agent,b,Trade chain intermediary role, Exploring Society Ch 12
SST_C7_1463,7,Social Science,Rise of Empires,Strategy,Medium,MCQ,Advisor who wrote Arthashastra, Ashoka, Kautilya, Panini, Chandragupta,b,Strategic manual for Mauryas, Exploring Society Ch 5
SST_C7_1464,7,Social Science,Constitution of India,Governance,Medium,MCQ,Architect of Constitution led committee, Nehru, B R Ambedkar, Gandhi, Prasad,b,Chief text FINALIZER of law, Exploring Society Ch 10
SST_C7_1465,7,Social Science,Understanding Weather,Atmosphere,Easy,MCQ,Precipitation measurement tool, Barometer, Thermometer, Rain gauge, Anemometer,c,Meteorological rainfall instrument, Exploring Society Ch 2
ENG_C7_1461,7,English,Rani Abbakka,History,Medium,MCQ,Queen who fought the Portuguese navy, Lakshibai, Abbakka, Chennamma, Raziyya,b,Warrior queen of coastal Ullal, Poorvi Unit 5
ENG_C7_1462,7,English,Try Again,Poetry,Easy,MCQ,Key to success in the poem, Luck, Persistence, Giving up, Money,b,Core moral lesson of the text, Poorvi Unit 1
ENG_C7_1463,7,English,Three Questions,Theme,Medium,MCQ, hermit says important person is, King, Person you are with, Wise man, Soldier,b,Focus on present relationship, Honeycomb Unit 1
ENG_C7_1464,7,English,The Tiny Teacher,Behavior,Easy,MCQ,Ants signaling method, Legs, Feelers, Wings, Eyes,b, antennae signaling in colonies, An Alien Hand Unit 1
ENG_C7_1465,7,English,An Alien Hand,Plot,Medium,MCQ,Tilloo lived in underground colony on, Earth, Mars, Venus, Moon,b,Martian subsurface society story, An Alien Hand Unit 10
MATH_C7_1466,7,Mathematics,Finding the Unknown,Equations,Medium,MCQ,Solve $2n + 1 = 99$,49,50,48,51,a,Subtract 1 and divide by 2, Ganita Prakash Ch 15
MATH_C7_1467,7,Mathematics,Connecting the Dots,Arithmetic,Medium,MCQ,Arithmetic Mean of 1 2 3 4 5,2,3,4,5,b,Middle value average of set, Ganita Prakash Ch 13
MATH_C7_1469,7,Mathematics,Geometric Twins,Polygons,Easy,MCQ,Triangle with all sides 5cm, Scalene, Isosceles, Equilateral, Right,c,Equality of all side lengths, Ganita Prakash II Ch 1
MATH_C7_1470,7,Mathematics,Operations with Integers,Signs,Medium,MCQ,Result of $(-1)$ times $(-1)$,1,-1,0,2,a,Product of two negative integers, NCERT Ch 1
SCI_C7_1466,7,Science,Adolescence,Growth,Medium,MCQ,Enlarged voice box visible bulge is, Pharynx, Adam's apple, Tonsil, Epiglottis,b,Growth during puberty in boys, Curiosity Ch 6
SCI_C7_1467,7,Science,Exploring Substances,Indicators,Medium,MCQ,Natural dye from Lichens used in, Soap, Litmus paper, Vinegar, Salt,b,Standard chemical indicator source, Curiosity Ch 2
SCI_C7_1468,7,Science,Measurement of Time and Motion,Physics,Hard,MCQ,Distance for 15 m/s in 1 min, 15m, 90m, 900m, 150m,c,Speed multiplied by 60 seconds, Curiosity Ch 8
SCI_C7_1469,7,Science,Heat Transfer in Nature,Meteorology,Hard,MCQ,Day wind sea to land is, Sea breeze, Land breeze, Storm, Monsoon,a,Caused by land heating faster, Curiosity Ch 7
SCI_C7_1470,7,Science,Electricity: Circuits and Components,Conductivity,Easy,MCQ,Material allowing current flow is, Insulator, Conductor, Opaque,  Glass,b,Metals generally have this trait, Curiosity Ch 3
SST_C7_1466,7,Social Science,New Beginnings: Cities and States,Political History,Medium,MCQ,Mahajanapadas count in north was,8,12,16,20,c,Sixteen great kingdoms identified, Exploring Society Ch 4
SST_C7_1467,7,Social Science,The Gupta Era,Governance,Medium,MCQ,Land grants recorded on metal plates, Gold, Silver, Copper, Bronze,c,System for formal property records, Exploring Society Ch 7
SST_C7_1468,7,Social Science,The Age of Reorganisation,Dynasties,Hard,MCQ,Satavahana kingdom region was, Himalayas, Deccan, Bengal, Thar,b,Central and south India rulers, Exploring Society Ch 6
SST_C7_1469,7,Social Science,Constitution of India,Governance,Medium,MCQ,Head of the drafting committee, Nehru, B R Ambedkar, Gandhi, Prasad,b,Architect of India's basic laws, Exploring Society Ch 10
SST_C7_1470,7,Social Science,Understanding Markets,Trade,Medium,MCQ,Price determined by supply and, Taxes, Demand, Rules, Color,b,Interaction of market forces, Exploring Society Ch 12
ENG_C7_1466,7,English,Rani Abbakka,History,Medium,MCQ,Abbakka kingdom coastal area name, Goa, Ullal, Mangalore, Kochi,b,Territory of the warrior queen, Poorvi Unit 5
ENG_C7_1467,7,English,Three Questions,Ethics,Medium,MCQ, hermit says right time is, Tomorrow, Now, Yesterday, Future,b,Present moment focus of parable, Honeycomb Unit 1
ENG_C7_1468,7,English,Try Again,Poetry,Easy,MCQ,Success reward for perseverance, Luck, Success, Money, Fear,b,Core theme of motivational text, Poorvi Unit 1
ENG_C7_1469,7,English,The Tiny Teacher,Life Cycle,Easy,MCQ,Young ant before cocoon is, Grub, Larva, Chick, Puppy,a,Specific term from the textbook, An Alien Hand Unit 1
MATH_C7_1471,7,Mathematics,Finding the Unknown,Equations,Medium,MCQ,Solution for $x - 7 = 0$ is,-7,0,7,1,c,Isolating variable via addition, Ganita Prakash Ch 15
MATH_C7_1472,7,Mathematics,Connecting the Dots,Arithmetic,Medium,MCQ,Mean of 5 5 10 10 is,5,7.5,10,30,b,Sum 30 divided by count 4, Ganita Prakash Ch 13
MATH_C7_1473,7,Mathematics,A Peek Beyond the Point,Measurement,Easy,MCQ,mm count in 1 meter is,100,10,1000,10000,c,Standard metric length conversion, Ganita Prakash Ch 3
MATH_C7_1474,7,Mathematics,Working with Fractions,Operations,Medium,MCQ,Product of 1/2 and 1/4 is, 1/2, 1/8, 1/6, 3/4,b,Multiplication of fraction parts, Ganita Prakash Ch 8
MATH_C7_1475,7,Mathematics,Geometric Twins,Polygons,Easy,MCQ,Vertices count in a Hexagon is,5,6,8,12,b,Corner count for six-sided shape, Ganita Prakash II Ch 1
SCI_C7_1471,7,Science,Exploring Substances,pH,Easy,MCQ,Sour taste turns blue litmus red, Base, Acid, Neutral, Metal,b,Defining chemical nature of acids, Curiosity Ch 2
